name,website
Msm Land Systems S R O,https://www.msmls.sk
Mtg Marinetechnik,https://www.mtg-marinetechnik.de/unternehmen
Mtu Aero Engines,https://www.mtu.de
Murata Manufacturing,https://www.murata.com/ja-jp
Myelo Therapeutics,http://www.myelotherapeutics.com
NEC,https://www.nec.com
NEWS Class A,https://www.newscorp.com
NEWS Class B,https://www.newscorp.com
NGEX Minerals,https://ngexminerals.com
NMDC,https://www.nmdc.co.in
NMDC Steel,https://www.nsltd.in
NTT,https://www.ntt.com
NXP Semiconductors,http://www.ru.nxp.com/
Nammo,https://www.nammo.com/
Nammo Lapua,https://Lapua.com
Nammo Raufoss As,https://www.nammo.com
Nammo Sweden Aktiebolag,https://www.nammo.com
National Aluminium,https://www.nalcoindia.com
Naval,https://www.naval-group.com
Naval Belgium,https://www.naval-group.com
Navantia,https://WWW.NAVANTIA.ES
Naver,https://www.navercorp.com
Navis Consult Doo Projektiranje I Konstruiranje Broda,https://www.kongsberg.com
Naxys Technologies As,https://Naxystechnologies.com
Nederlandse Instrumenten Compagnie Nedinsco,https://www.nedinsco.com
NeoPerformance,https://neoperformance.com
Neosat,https://www.neosat.de
Neovirtech,https://neovirtech.com
Netapp,https://www.netapp.com/
Netease,https://www.163.com/
Netflix,https://www.netflix.com/
Neuraspace,https://www.neuraspace.com
Newmont,https://www.newmont.com
Nexa Technologies,http://home.nexatechnologies.com
Nexon,https://company.nexon.com
Nextdc,https://www.nextdc.com/
Nickel Industries,https://www.nickelindustries.com.au
Nintendo,https://www.nintendo.com
Niocorp Developments,https://niocorp.com
Nippon Light Metal,http://www.nikkeikinholdings.com/index.html
Nippon Steel,https://www.nipponsteel.com/
Nittetsu Mining,https://www.nittetsukou.co.jp/eng
Nixu,https://www.dnv.com/cyber/
Nokia,https://www.nokia.com
Nokia Networks France,https://www.nokia.com
Nokia Solutions And Networks Kft,https://www.nokia.com
Nokia Solutions And Networks Sp Zoo,https://www.nokia.com
Nomura Research Institute,https://www.nri.com
Nordic Air Defence,https://www.nordicairdefence.com
Nordic Radar Solutions Aps,https://www.nordicradarsolutions.com
Nordmetall,https://www.nordmetall.net
Norhybrid Renewables As,https://www.norhybrid.com
Norincogroup,http://www.norincogroup.com.cn
Norsk Hydro,https://hydro.com
Northam Platinum Hldgs,https://www.northam.co.za
Northern Dynasty Minerals,https://www.northerndynastyminerals.com
Northrop Grumman,https://www.northropgrumman.com
Northrop Grumman Litef,https://www.litef.de
Norwegian Hydrogen As,https://www.nh2.no
Novadem,https://www.novadem.online
Novakamp,https://novakamp.fr
Novolipetsk Steel,https://www.nlmk.com/
Nucor,http://www.nucor.com
Nurenda Technologies,https://www.nurenda.com/
Nvidia,https://www.nvidia.com/
OBIC,https://www.obic.co.jp
ON Semiconductor,https://www.onsemi.com/
OPEN TEXT,https://www.opentext.com/
Oceanscan Marine Systems Technology Lda,https://www.oceanscan-mst.com
Odense Maritime Technology A S,https://www.odensemaritime.com
Odysseus Space,https://odysseus.space
Officina Stellare,https://www.officinastellare.com
Offroad Apps,https://www.offroadapps.nl
Ohb Digital Connect,https://www.ohb.de/digital
Ohb Hellas Monoprosopi Etaireia Periorismenis Efthinis,http://www.ohb-hellas.gr
Ohb Sweden,https://www.ohb.se
Ohb System,https://www.ohb-system.de
Okapi:Orbits,https://www.okapiorbits.space
Omnicom,https://www.omnicomgroup.com/
Omron,https://www.omron.co.jp/
On Air Consulting Solutions,https://www.onaircs.com
Onedrone Sobodne Tehnologije Doo,https://www.onedrone.com
Optics11,https://www.optics11.com
Optimal Structural Solutions Lda,https://www.optimal.pt
Oracle,https://www.oracle.com/
Orange SA,https://www.orange.com
Origin Robotics,https://origin-robotics.com/
Osaka Steel,https://www.osaka-steel.co.jp
Osauhing Rantelon,https://www.rantelon.ee
Osrodek Badawczo Rozwojowy Centrum Techniki Morskiej Spolka Akcyjna,https://www.ctm.gdynia.pl
Osrodek Badawczo Rozwojowy Urzadzen Mechanicznych Obrum Sp Zo O,https://obrum.pl
Outokumpu,https://www.outokumpu.com
PALO ALTO Networks,https://www.paloaltonetworks.com
PGZ (Polish Armaments),https://grupapgz.pl
PLS,https://www.pilbaraminerals.com.au
PTC,https://www.ptc.com
PTC Industries,https://www.ptcil.com
Palantir Technologies,http://www.palantir.com
Palantir Technologies Class A,https://www.palantir.com/
Paramount Skydance Class B,https://www.paramountglobal.com
Patria,https://www.patriagroup.com
Patria Aerostructures,https://www.patriagroup.com
Patria Aviation,https://www.patriagroup.com
Patria Land,http://patria.fi/
Patricomp Oy,https://www.patriagroup.com/
Payload Aerospace Sl,https://www.pldspace.com
Perenti,https://www.perenti.com
Petrosea,http://www.petrosea.com
Phaxiam Therapeutics,http://erytech.com/fr/
Philips,https://www.philips.com
Philips Electronics Nederland,https://www.philips.com
Pi Ceramic,https://www.piceramic.de/de/
Piedrafita Systems Sl,https://www.piedrafita.com
Pilbara Minerals,http://pilbaraminerals.com.au
Pixii As,https://www.pixii.com
Planetek Hellas Monoprosopi Etaireia Periorismenis Efthynis,https://www.planetek.gr
Plasan,http://www.plasansasa.com
Plath Signal Products,https://plath-signalproducts.com
Pno Innovation,https://www.pnoinnovation.com
Polyamp Aktiebolag,https://www.polyamp.se
Poongsanoration,https://www.poongsan.co.kr
Posco,http://www.posco.com
Press Metal Aluminium,https://www.pressmetal.com
Prisma Electronics,https://www.prismaelectronics.eu/index.php/en/
Publicis Groupe SA,https://www.publicisgroupe.com
Qamcom Research And Technology,https://www.qamcom.se
Qatar Aluminium Manufacturing,https://www.qatalum.com
QinetiQ,http://www.qinetiq.com
Qnity Electronics,https://www.qnityelectronics.com/
Quadsat Aps,https://www.quadsat.com
Qualcomm,https://www.qualcomm.com/
Quanta Computer,http://www.quantatw.com/
Quantum Systems,https://www.quantum-systems.com
REA,https://www.rea-group.com
RIO Tinto,https://www.riotinto.com/
Rafael Advanced Defense Systems,http://www.rafael.co.il
Ramaco Resources Class A,https://ramacoresources.com
Ramkrishna Forgings,https://www.ramkrishnaforgings.com
Ratnamani Metals AND Tubes,https://www.ratnamani.com
Raytheon Missile Systems,https://www.rtx.com/raytheon/
Reaktor Innovations,https://www.reaktor.com
Recylex,http://www.recylex.eu/
Reflex Aerospace,https://www.reflexaerospace.com
Reliance Steel & Aluminum,http://www.rsac.com/
Renesas Electronics,https://www.renesas.com/
Renk,https://www.renk-group.com
Renk Magnet Motor,https://www.magnet-motor.de/
Rheinmetall,http://www.rheinmetall.com
Rheinmetall Defence Nederland B V,https://rheinmetall.com
Rheinmetall Electronics,https://www.rheinmetall.com
Rheinmetall Expal Munitions U,https://www.rheinmetall.com/en/company/subsidiaries/rheinmetall-expal-munitions
Rheinmetall Hungary Munitions Zartkoruen Mukodo Reszvenytarsasag,https://rheinmetall.com
Rheinmetall Italia,https://www.rheinmetall-defence.com/en/rheinmetall_defence/company/divisions_and_subsidiaries/rheinmetall_italia/index.php
Rheinmetall Landsysteme,https://www.rheinmetall.com
Rheinmetall Man Military Vehicles Osterreich Gesmbh,https://www.rheinmetall-defence.com/de/rheinmetall_defence/company/divisions_and_subsidiaries/rheinmetall_man_military_vehicles/index.php
Rheinmetall Norway As,https://www.rheinmetall.com/en/company/subsidiaries/rheinmetall-nordic
Rheinmetall Project Solutions,https://www.rheinmetall.com
Rheinmetall Protection Systems,https://www.rheinmetall.com
Rheinmetall Technology Center,https://www.rheinmetall.com
Rheinmetall Waffe Munition,https://www.rheinmetall.com
Rialiskeip Typorama Monoprosopi Etairia Periorismenis Efthynis,https://www.typorama.gr
Ricardo Domingos Bergano Lda,https://atlar.pt/
Ricoh,https://www.ricoh.com
Rightmove,https://www.rightmove.co.uk
Roark Aerospace,https://www.roark-aerospace.com/
Robonic,https://www.robonic.fi/
Robotina D O O Podjetje Za Inzeniring Marketing Trgovino In Proizvodnjo,https://www.robotina.si
Rocket Factory Augsburg,https://rfa.space
Rockwell Collins Deutschland,https://www.collinsaerospace.com
Rockwell Collins France,https://www.rockwellcollins.fr
Rogers Communications Non-voting I,https://www.rogers.com
Roketsan,https://roketsan.com.tr/tr
Rolls Royce Deutschland,https://www.rolls-royce.com/deutschland
Rolls-Royce,http://www.rolls-royce.com
Romanian Inspace Engineering,https://www.roinspace.com
Rondal,https://www.rondal.com/
Roper Technologies,https://www.ropertech.com
Rosenbauer,https://www.rosenbauer.com
Roxel France,https://www.roxelgroup.com
Royal Huisman Shipyard,https://www.royalhuisman.com
Rtsys,https://www.rtsys.eu
Ryerson,https://www.ryerson.com
S T Netherlands,https://www.stcorp.nl/
SAP,https://www.sap.com/
SEAH Besteel HDS,https://www.seah.co.kr/eng/
SEAH Steel,http://www.seahsteel.co.kr/
SIMS,https://www.simsltd.com
SK Hynix,https://www.skhynix.com/
SSAB A,http://www.ssab.com
SSAB Class B,http://www.ssab.com
Saab,https://www.saab.com
Saab Aktiebolag,https://www.saab.com
Saab Dynamics Aktiebolag,https://www.saab.com
Saab Finland,https://www.saab.com/fi/markets/finland
Saab Kockums Aktiebolag,https://www.saab.com
Saab Tactical Electronics,https://www.saab.com
Safran,http://www.safran-group.com
Safran Ai,https://www.safran-goup.com
Safran Aircraft Engines,https://www.safran-aircraft-engines.com
Safran Data Systems,https://www.safran-electronics-defense.com
Safran Electrical Power,https://www.safran-group.com
Safran Electrical Power Chatou,https://www.safran-group.com
Safran Electronics Defense,https://www.safran-group.com
Safran Electronics Defense Spain Sociedad Limitada,https://www.safran-group.com
Safran Landing Systems,https://www.safranmbd.com
Safran Nacelles,https://www.safrangroup.com
Safran Power Units,https://www.safran-group.com/companies/safran-power-units
Safran Sensing Technologies Norway As,https://www.sensonor.com/
Safran Transmission Systems,https://www.safran-transmission-systems.com
Safran Trusted 4D,https://safran-navigation-timing.com
Sahar,https://sahar.fr
Saipem,https://www.saipem.com
Salesforce,https://www.salesforce.com
Salzgitter,https://www.salzgitter-ag.com
Samsung Electronics,https://samsung.com/
Samsung Electronics NON Voting PRE,https://www.samsung.com
Sandfire Resources,https://www.sandfire.com.au/
Sandisk,https://sandisk.com/
Sandur Manganese AND IRON ORES,https://www.sandurgroup.com
Santa Barbara Sistems,https://www.gdels.com
Sapa Operaciones S L,https://www.sapa.es
Sarda Energy AND Minerals,https://www.seml.co.in
Satlantis Microsats,https://www.satlantis.com
Satways Olokliromenes Lyseis Asfaleias Kai Amynas Idiotiki Epicheirisi Parochis Ypiresion Asfaleias (Iepya) Etaireia Periorismenis Efthynis,https://www.satways.net
Saudi Arabian Mining,https://www.maaden.com.sa/
Saudi Steel PIPE,https://www.sspipe.com/en
Savox Communications,https://www.savox.com
Scertas,https://www.scertas.de
Schiebel Elektronische Gerate,https://www.schiebel.net
Schwar Jorg,https://www.35reclaim.com
Scioteq,https://www.scioteq.com
Screen,https://www.screen.co.jp
Seagate Technology,http://www.seagate.com
Seair Solutions,https://www.seair-boat.com
Sec Technologies Sro,https://www.sec-technologies.com
Sener Aeroespacial Sociedad Anonima,https://www.aeroespacial.sener
Sensorfleet,https://www.sensorfleet.com
Sentech,https://www.sentech.it
Servicenow,https://www.servicenow.com
Severstal,https://www.severstal.com
Shandong Hongqiao Aluminum Industr,http://en.hongqiaochina.com
Shandong Nanshan Aluminium A,https://en.nanshan.com.cn
Shanjin GOLD A,https://en.sji-gold.com
Shenghe Resources,http://www.shengheholding.com/
Shopify Subordinate Voting CLA,https://www.shopify.com
Shougang Fushan Resources LT,https://www.shougang-resources.com.hk
Sia Dati,https://www.datigroup.com
Sia Exonicus R D,https://exonicus.eu
Sibanye Stillwater,https://www.sibanyestillwater.com
Siel,https://Www.sielnet.com
Sigma Lithium,https://www.sigmalithiumresources.com
Signalgenerix,https://www.signalgenerix.com
Silmach,https://www.silmach.com/
Singapore Telecommunications,https://www.singtel.com/
Sinomine Resource A,https://en.sinomine.cn
Sira Societa Per L Informatica La Ricerca E L Automazione,https://www.sira.net
Sistrade Software Consulting,https://www.sistrade.com
Sitael,https://www.sitael.com
Skyld Security And Defence,https://www.skyld.com.cy
Skyworks Solutions,https://www.skyworksinc.com/
Slf Svenska Laserfabriken,https://www.laserfabriken.com/company/
Smart Ship B V,https://www.smart-ship.eu/
Smartis Informacijski Sistemi D O O,https://www.smartis.si
Sociedad Anonima De Electronica Submarina Sme,https://www.electronica-submarina.com
Sociedad Quimica Y Minera (SQM),http://www.sqm.com/
Societe Belge De Materiaux Composites,https://www.sobelcomp.be
Societe D'Ingenierie De Rechercheset D'Etudes En Hydrodynamique Navale,https://www.sirehna.com
Softbank,https://group.softbank/
Softox Defense Solutions As,https://www.soft-ox.com
Software Imagination And Vision,https://www.simavi.ro
Sol1,https://www.sol.one
Solaris Resources,https://www.solarisresources.ca
Solico Engineering,https://www.solico.nl
Sonovision Ingenieros España,https://WWW.SONOVISIONGROUP.COM
Sopra Steria,https://www.soprasteria.com
Sopra Steria As,https://www.soprasteria.no/
Sotiria Technology Idiotiki Kefalaiouchiki Etaireia,https://www.sotiria.tech
South32,https://www.south32.net/
Southern Copper,http://www.southerncoppercorp.com
Space Applications Services,https://www.spaceapplications.com
Space Hellas Anonymi Etaireia Systimata Kai Ypiresies Tilepikoinonionpliroforikis Asfaleias Idiotiki Epicheirisi Parochis Yperision Asfa,https://www.space.gr
Spacebel,https://www.spacebel.be/
Spacewave Ou,https://spacewave.eu/
Spika Tech Sl,https://www.spikatech.com/
Spinverse,https://www.spinverse.com
Squarehead Technology As,https://www.sqhead.com
Ssrd Varnost Programske Opreme Raziskave In Razvoj D O O,https://ssrd.io
St Analytics,https://www.st-analytics.de
St Engineering I Direct Europe Cy,https://www.idirect.net/st-engineering-idirect-europe
Stam,https://www.stamtech.com
Stanmore Resources,https://www.stanmore.com.au
Starion Nederland,https://www.stariongroup.eu
Steel Dynamics,http://www.steeldynamics.com
Stmicroelectronics,https://www.st.com
Stmicroelectronics Grenoble 2,https://www.st.com
Storyzy,https://www.storyzy.com
Stv As,https://www.stvgroup.cz
Sumitomo Metal Mining,https://www.smm.co.jp
Suncoke Energy,http://www.suncoke.com
Super Micro Computer,https://www.supermicro.com/
Surya Roshni,https://www.suryaroshni.com
Svensk Konstruktionstjaenst,https://www.svekon.se
Svenska Rymdaktiebolaget,https://www.sscspace.com
Swisscom,https://www.swisscom.ch/
Sybilla Technologies Spolka Z Ograniczona Odpowiedzialnoscia,https://www.sybillatechnologies.com
Synergie Cad Psc,http://www.synergie-cad.com/
Synkzone,https://www.synkzone.com
Synopsys,https://www.synopsys.com/
Synyo,https://www.synyo.com
Sysgo S,https://www.sysgo.com
T Mobile US,https://www.t-mobile.com/
TA CHEN Stainless PIPE,https://www.tachen.com
TAKE TWO Interactive Software,https://www.take2games.com
TATA Steel,https://www.tatasteel.com
TATA Steel GDR,https://www.tatasteel.com
TDK,https://www.tdk.com
TE Connectivity,http://www.te.com/
TECK Resources Subordinate Voting,https://www.teck.com
TEKEVER,http://www.tekever.com
THE SAGE,https://www.sage.com
TKO Class A,https://www.tkogroup.com
TMC THE Metals,https://www.metals.co
TR Anadolu Metal Madencilik Isletm,https://tranadolumetal.com
TSMC Arizona,https://www.tsmc.com/static/abouttsmcaz/index.htm
TUNG HO Steel Enterprise,https://www.tunghosteel.com
Tactical Missiles Corp (KTRV),http://www.ktrv.ru
Taiwan Semiconductor Manufacturing,https://www.tsmc.com/
Talgen Cybersecurity Ou,https://nortal.com/industries/aerospace-and-defence
Taseko Mines,http://www.tasekomines.com/
Tdw Gesellschaft Fur Verteidigungstechnische Wirksysteme Mit Beschrankte Rhaftung,https://www.tdw-warhead-systems.de/de
Tech,https://www.bv-tech.it
Technology For Propulsion And Innovation,https://www.t4innovation.com
Tecnobit Sl,https://www.tecnobit.es
Tekever Uas,https://www.tekever.com
Tele2 B,https://www.tele2.com
Telecom Italia,https://www.gruppotim.it/
Telecom Italia S.p.a,https://www.gruppotim.it/
Teledyne Adimec Advanced Image Systems,https://www.adimec.com
Teledyne Technologies,http://www.teledyne.com/
Telefonica Brasil ADS Representing,https://www.telefonica.com.br
Telefonica Ingenieria De Seguridad,https://WWW.TELEFONICA.COM
Telefonica Moviles Espana,https://www.telefonica.com/
Telefonica SA,https://www.telefonica.com/
Telelink Business Services Ead,https://www.tbs.tech
Telenor,https://www.telenor.com
Teleplan Globe As,http://www.teleplanglobe.com/
Telespazio,https://www.telespazio.com
Telespazio France,https://www.telespazio.com/fr
Telespazio Germany,https://www.telespazio.de
Teletel Technologia Aerodiastimikis Kai Aminas,https://www.teletel.eu
Telia,https://www.telia.com
Telstra,https://www.telstra.com.au
Telus,https://www.telus.com
Temenos,https://www.temenos.com
Tencent,https://www.tencent.com
Teradyne,https://www.teradyne.com/
Terma As,http://www.terma.com
Terra Spatium Ae Proionton Kai Ypiresion Geopliroforikis Kai Diastimatos,https://www.terraspatium.gr
Tesla,https://www.tesla.com
